,speaker,dialogue,sentences,sentiment,entities,tokens
192,Jean,I don't know. I wanna see your eyes. - Take these off.,"[{'content': u""I don't know."", 'begin': 0, 'score': 0, 'magnitude': 0}, {'content': u'I wanna see your eyes.', 'begin': 14, 'score': 0, 'magnitude': 0}, {'content': u'- Take these off.', 'begin': 37, 'score': -0.5, 'magnitude': 0.5}]","{'score': -0.1, 'magnitude': 0.6}","[{'salience': 0.63246256, 'meta': {}, 'type': u'OTHER', 'name': u'eyes', 'mentions': [u'eyes']}, {'salience': 0.36753744, 'meta': {}, 'type': u'EVENT', 'name': u'off', 'mentions': [u'off']}]","[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 3, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u'do', 'lemma': u'do'}, {'index': 3, 'begin': 4, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 3, 'begin': 12, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 6, 'begin': 14, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 6, 'begin': 16, 'pos': u'VERB', 'label': u'ROOT', 'content': u'wan', 'lemma': u'wan'}, {'index': 6, 'begin': 19, 'pos': u'PRT', 'label': u'XCOMP', 'content': u'na', 'lemma': u'na'}, {'index': 7, 'begin': 22, 'pos': u'VERB', 'label': u'DEP', 'content': u'see', 'lemma': u'see'}, {'index': 10, 'begin': 26, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your'}, {'index': 8, 'begin': 31, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'eyes', 'lemma': u'eye'}, {'index': 6, 'begin': 35, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 13, 'begin': 37, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 13, 'begin': 39, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Take', 'lemma': u'Take'}, {'index': 13, 'begin': 44, 'pos': u'DET', 'label': u'DOBJ', 'content': u'these', 'lemma': u'these'}, {'index': 13, 'begin': 50, 'pos': u'NOUN', 'label': u'PRT', 'content': u'off', 'lemma': u'off'}, {'index': 13, 'begin': 53, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
193,Scott,No. No.,"[{'content': u'No.', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}, {'content': u'No.', 'begin': 4, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.9}",[],"[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'No', 'lemma': u'No'}, {'index': 0, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 2, 'begin': 4, 'pos': u'X', 'label': u'ROOT', 'content': u'No', 'lemma': u'No'}, {'index': 2, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
194,Jean,Trust me. I can control it now. Open them. You can't hurt me.,"[{'content': u'Trust me.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'I can control it now.', 'begin': 10, 'score': 0.3, 'magnitude': 0.3}, {'content': u'Open them.', 'begin': 32, 'score': 0.2, 'magnitude': 0.2}, {'content': u""You can't hurt me."", 'begin': 43, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.2, 'magnitude': 1}",[],"[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Trust', 'lemma': u'Trust'}, {'index': 0, 'begin': 6, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'me', 'lemma': u'me'}, {'index': 0, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 5, 'begin': 10, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 5, 'begin': 12, 'pos': u'VERB', 'label': u'AUX', 'content': u'can', 'lemma': u'can'}, {'index': 5, 'begin': 16, 'pos': u'VERB', 'label': u'ROOT', 'content': u'control', 'lemma': u'control'}, {'index': 5, 'begin': 24, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'it', 'lemma': u'it'}, {'index': 5, 'begin': 27, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'now', 'lemma': u'now'}, {'index': 5, 'begin': 30, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 9, 'begin': 32, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Open', 'lemma': u'Open'}, {'index': 9, 'begin': 37, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'them', 'lemma': u'them'}, {'index': 9, 'begin': 41, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 15, 'begin': 43, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 15, 'begin': 47, 'pos': u'VERB', 'label': u'AUX', 'content': u'ca', 'lemma': u'ca'}, {'index': 15, 'begin': 49, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 15, 'begin': 53, 'pos': u'VERB', 'label': u'ROOT', 'content': u'hurt', 'lemma': u'hurt'}, {'index': 15, 'begin': 58, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'me', 'lemma': u'me'}, {'index': 15, 'begin': 60, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
195,Logan,What happened?,"[{'content': u'What happened?', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}",[],"[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'What', 'lemma': u'What'}, {'index': 1, 'begin': 5, 'pos': u'VERB', 'label': u'ROOT', 'content': u'happened', 'lemma': u'happen'}, {'index': 1, 'begin': 13, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
196,Storm,"No clue. - Professor, are you OK?","[{'content': u'No clue.', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}, {'content': u'- Professor, are you OK?', 'begin': 9, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.2, 'magnitude': 0.4}","[{'salience': 0.82837665, 'meta': {}, 'type': u'OTHER', 'name': u'clue', 'mentions': [u'clue']}, {'salience': 0.17162336, 'meta': {}, 'type': u'PERSON', 'name': u'Professor', 'mentions': [u'Professor']}]","[{'index': 1, 'begin': 0, 'pos': u'DET', 'label': u'DET', 'content': u'No', 'lemma': u'No'}, {'index': 1, 'begin': 3, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'clue', 'lemma': u'clue'}, {'index': 1, 'begin': 7, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 6, 'begin': 9, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 6, 'begin': 11, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Professor', 'lemma': u'Professor'}, {'index': 6, 'begin': 20, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 6, 'begin': 22, 'pos': u'VERB', 'label': u'ROOT', 'content': u'are', 'lemma': u'be'}, {'index': 6, 'begin': 26, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 6, 'begin': 30, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'OK', 'lemma': u'OK'}, {'index': 6, 'begin': 32, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
197,Charles,Get to Alkali Lake.,"[{'content': u'Get to Alkali Lake.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'salience': 1, 'meta': {}, 'type': u'LOCATION', 'name': u'Alkali Lake', 'mentions': [u'Alkali Lake']}]","[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Get', 'lemma': u'Get'}, {'index': 0, 'begin': 4, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 3, 'begin': 7, 'pos': u'NOUN', 'label': u'NN', 'content': u'Alkali', 'lemma': u'Alkali'}, {'index': 1, 'begin': 14, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Lake', 'lemma': u'Lake'}, {'index': 0, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
198,Logan,You don't want to be here.,"[{'content': u""You don't want to be here."", 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}",[],"[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 3, 'begin': 4, 'pos': u'VERB', 'label': u'AUX', 'content': u'do', 'lemma': u'do'}, {'index': 3, 'begin': 6, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 10, 'pos': u'VERB', 'label': u'ROOT', 'content': u'want', 'lemma': u'want'}, {'index': 5, 'begin': 15, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 3, 'begin': 18, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'be', 'lemma': u'be'}, {'index': 5, 'begin': 21, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'here', 'lemma': u'here'}, {'index': 3, 'begin': 25, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
199,Storm,Do you?,"[{'content': u'Do you?', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}",[],"[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Do', 'lemma': u'Do'}, {'index': 0, 'begin': 3, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'you', 'lemma': u'you'}, {'index': 0, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
200,Logan,I can't see a damn thing.,"[{'content': u""I can't see a damn thing."", 'begin': 0, 'score': -0.7, 'magnitude': 0.7}]","{'score': -0.7, 'magnitude': 0.7}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'thing', 'mentions': [u'thing']}]","[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 3, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u'ca', 'lemma': u'ca'}, {'index': 3, 'begin': 4, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'see', 'lemma': u'see'}, {'index': 6, 'begin': 12, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 6, 'begin': 14, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'damn', 'lemma': u'damn'}, {'index': 3, 'begin': 19, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'thing', 'lemma': u'thing'}, {'index': 3, 'begin': 24, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
201,Storm,I can take care of that.,"[{'content': u'I can take care of that.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'care', 'mentions': [u'care']}]","[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 2, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u'can', 'lemma': u'can'}, {'index': 2, 'begin': 6, 'pos': u'VERB', 'label': u'ROOT', 'content': u'take', 'lemma': u'take'}, {'index': 2, 'begin': 11, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'care', 'lemma': u'care'}, {'index': 2, 'begin': 16, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 4, 'begin': 19, 'pos': u'DET', 'label': u'POBJ', 'content': u'that', 'lemma': u'that'}, {'index': 2, 'begin': 23, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
202,Logan,What the...,"[{'content': u'What the...', 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}",[],"[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'DEP', 'content': u'What', 'lemma': u'What'}, {'index': 1, 'begin': 5, 'pos': u'DET', 'label': u'ROOT', 'content': u'the', 'lemma': u'the'}, {'index': 1, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u'..', 'lemma': u'..'}, {'index': 1, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
203,Storm,Logan! She's alive.,"[{'content': u'Logan!', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u""She's alive."", 'begin': 7, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.6}","[{'salience': 1, 'meta': {}, 'type': u'PERSON', 'name': u'Logan', 'mentions': [u'Logan']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Logan', 'lemma': u'Logan'}, {'index': 0, 'begin': 5, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}, {'index': 3, 'begin': 7, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'She', 'lemma': u'She'}, {'index': 3, 'begin': 10, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 3, 'begin': 13, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'alive', 'lemma': u'alive'}, {'index': 3, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
204,Logan,Jean.,"[{'content': u'Jean.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}","[{'salience': 1, 'meta': {u'mid': u'/m/03bb86'}, 'type': u'PERSON', 'name': u'Jean', 'mentions': [u'Jean']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Jean', 'lemma': u'Jean'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
205,Charles,The sheer mass of water that collapsed on top of Jean should have obliterated her. The only explanation of Jean's survival is that her powers wrapped her in a cocoon of telekinetic energy.,"[{'content': u'The sheer mass of water that collapsed on top of Jean should have obliterated her.', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}, {'content': u""The only explanation of Jean's survival is that her powers wrapped her in a cocoon of telekinetic energy."", 'begin': 83, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.8}","[{'salience': 0.39578044, 'meta': {u'mid': u'/m/03bb86'}, 'type': u'PERSON', 'name': u'Jean', 'mentions': [u'Jean', u'Jean']}, {'salience': 0.31064737, 'meta': {}, 'type': u'OTHER', 'name': u'mass', 'mentions': [u'mass']}, {'salience': 0.14748521, 'meta': {}, 'type': u'OTHER', 'name': u'water', 'mentions': [u'water']}, {'salience': 0.064618304, 'meta': {}, 'type': u'OTHER', 'name': u'top', 'mentions': [u'top']}, {'salience': 0.030549072, 'meta': {}, 'type': u'OTHER', 'name': u'explanation', 'mentions': [u'explanation']}, {'salience': 0.01950163, 'meta': {}, 'type': u'OTHER', 'name': u'survival', 'mentions': [u'survival']}, {'salience': 0.014616769, 'meta': {}, 'type': u'OTHER', 'name': u'cocoon', 'mentions': [u'cocoon']}, {'salience': 0.010673769, 'meta': {}, 'type': u'OTHER', 'name': u'energy', 'mentions': [u'energy']}, {'salience': 0.0061274325, 'meta': {}, 'type': u'OTHER', 'name': u'powers', 'mentions': [u'powers']}]","[{'index': 2, 'begin': 0, 'pos': u'DET', 'label': u'DET', 'content': u'The', 'lemma': u'The'}, {'index': 2, 'begin': 4, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'sheer', 'lemma': u'shee'}, {'index': 13, 'begin': 10, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'mass', 'lemma': u'mass'}, {'index': 2, 'begin': 15, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 3, 'begin': 18, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'water', 'lemma': u'water'}, {'index': 6, 'begin': 24, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'that', 'lemma': u'that'}, {'index': 2, 'begin': 29, 'pos': u'VERB', 'label': u'RCMOD', 'content': u'collapsed', 'lemma': u'collapse'}, {'index': 6, 'begin': 39, 'pos': u'ADP', 'label': u'PREP', 'content': u'on', 'lemma': u'on'}, {'index': 7, 'begin': 42, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'top', 'lemma': u'top'}, {'index': 8, 'begin': 46, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 9, 'begin': 49, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Jean', 'lemma': u'Jean'}, {'index': 13, 'begin': 54, 'pos': u'VERB', 'label': u'AUX', 'content': u'should', 'lemma': u'should'}, {'index': 13, 'begin': 61, 'pos': u'VERB', 'label': u'AUX', 'content': u'have', 'lemma': u'have'}, {'index': 13, 'begin': 66, 'pos': u'VERB', 'label': u'ROOT', 'content': u'obliterated', 'lemma': u'obliterate'}, {'index': 13, 'begin': 78, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'her', 'lemma': u'her'}, {'index': 13, 'begin': 81, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 18, 'begin': 83, 'pos': u'DET', 'label': u'DET', 'content': u'The', 'lemma': u'The'}, {'index': 18, 'begin': 87, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'only', 'lemma': u'only'}, {'index': 23, 'begin': 92, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'explanation', 'lemma': u'explanation'}, {'index': 18, 'begin': 104, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 22, 'begin': 107, 'pos': u'NOUN', 'label': u'POSS', 'content': u'Jean', 'lemma': u'Jean'}, {'index': 20, 'begin': 111, 'pos': u'PRT', 'label': u'PS', 'content': u""'s"", 'lemma': u""'s""}, {'index': 19, 'begin': 114, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'survival', 'lemma': u'survival'}, {'index': 23, 'begin': 123, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 27, 'begin': 126, 'pos': u'ADP', 'label': u'MARK', 'content': u'that', 'lemma': u'that'}, {'index': 26, 'begin': 131, 'pos': u'PRON', 'label': u'POSS', 'content': u'her', 'lemma': u'her'}, {'index': 27, 'begin': 135, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'powers', 'lemma': u'power'}, {'index': 23, 'begin': 142, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'wrapped', 'lemma': u'wrap'}, {'index': 27, 'begin': 150, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'her', 'lemma': u'her'}, {'index': 27, 'begin': 154, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 31, 'begin': 157, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 29, 'begin': 159, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'cocoon', 'lemma': u'cocoon'}, {'index': 31, 'begin': 166, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 34, 'begin': 169, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'telekinetic', 'lemma': u'telekinetic'}, {'index': 32, 'begin': 181, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'energy', 'lemma': u'energy'}, {'index': 23, 'begin': 187, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
206,Logan,Is she gonna be OK?,"[{'content': u'Is she gonna be OK?', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}",[],"[{'index': 2, 'begin': 0, 'pos': u'VERB', 'label': u'AUX', 'content': u'Is', 'lemma': u'be'}, {'index': 2, 'begin': 3, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'she', 'lemma': u'she'}, {'index': 2, 'begin': 7, 'pos': u'VERB', 'label': u'ROOT', 'content': u'gon', 'lemma': u'gon'}, {'index': 2, 'begin': 10, 'pos': u'PRT', 'label': u'XCOMP', 'content': u'na', 'lemma': u'na'}, {'index': 3, 'begin': 13, 'pos': u'VERB', 'label': u'DEP', 'content': u'be', 'lemma': u'be'}, {'index': 4, 'begin': 16, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'OK', 'lemma': u'OK'}, {'index': 2, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
